呼び出し元→ID: 1348-535-3, Dates: ['2024/05/30', '2024/06/04']
呼び出し元→ID: 1348-535-3, Dates: ['2024/05/30', '2024/06/04']
呼び出し元→ID: 1411-077-7, Dates: ['2024/06/03', '2024/06/04']
[(6663, '2024/06/03', '0', 14200, '1411-077-7')]が2の金額データ
[(7028, '2024/06/04', '0', 10700, '1411-077-7')]が0の金額データ
[(3084, '1411-077-7', '', 'Submariner Date  Certified Pre-Owned', '116610', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1411-077-7.html')]
[(3084, '1411-077-7', '', 'Submariner Date  Certified Pre-Owned', '116610', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1411-077-7.html')]
呼び出し元→ID: 1411-079-9, Dates: ['2024/06/03', '2024/06/04']
[(6662, '2024/06/03', '0', 14500, '1411-079-9')]が2の金額データ
[(7027, '2024/06/04', '0', 15500, '1411-079-9')]が0の金額データ
[(3083, '1411-079-9', '1988', 'Submariner Date  Certified Pre-Owned', '16613', '', 'Blue', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1411-079-9.html')]
[(3083, '1411-079-9', '1988', 'Submariner Date  Certified Pre-Owned', '16613', '', 'Blue', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1411-079-9.html')]
呼び出し元→ID: 1411-080-2, Dates: ['2024/06/03', '2024/06/04']
[(6664, '2024/06/03', '0', 8500, '1411-080-2')]が2の金額データ
[(7029, '2024/06/04', '0', 14600, '1411-080-2')]が0の金額データ
[(3081, '1411-080-2', '1979', 'Submariner Date  Certified Pre-Owned', '116610', '', 'Black\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1411-080-2.html')]
[(3081, '1411-080-2', '1979', 'Submariner Date  Certified Pre-Owned', '116610', '', 'Black\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1411-080-2.html')]
呼び出し元→ID: 1411-085-7, Dates: ['2024/06/03', '2024/06/04']
[(6591, '2024/06/03', '0', 5700, '1411-085-7')]が2の金額データ
[(7258, '2024/06/04', '0', 5700, '1411-085-7')]が0の金額データ
[(3049, '1411-085-7', '1993', 'Datejust  Certified Pre-Owned', '16233', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-085-7.html')]
[(3049, '1411-085-7', '1993', 'Datejust  Certified Pre-Owned', '16233', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-085-7.html')]
呼び出し元→ID: 1411-087-9, Dates: ['2024/06/03', '2024/06/04']
[(6666, '2024/06/03', '0', 13600, '1411-087-9')]が2の金額データ
[(7030, '2024/06/04', '0', 10300, '1411-087-9')]が0の金額データ
[(3086, '1411-087-9', '', 'Datejust  Certified Pre-Owned', '16233', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-087-9.html')]
[(3086, '1411-087-9', '', 'Datejust  Certified Pre-Owned', '16233', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-087-9.html')]
呼び出し元→ID: 1411-089-1, Dates: ['2024/06/03', '2024/06/04']
[(6665, '2024/06/03', '0', 8200, '1411-089-1')]が2の金額データ
[(7265, '2024/06/04', '0', 8200, '1411-089-1')]が0の金額データ
[(3082, '1411-089-1', '', 'Datejust  Certified Pre-Owned', '16233', '', 'Champagne\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-089-1.html')]
[(3082, '1411-089-1', '', 'Datejust  Certified Pre-Owned', '16233', '', 'Champagne\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-089-1.html')]
呼び出し元→ID: 1411-091-5, Dates: ['2024/06/03', '2024/06/04']
[(6660, '2024/06/03', '0', 16000, '1411-091-5')]が2の金額データ
[(7025, '2024/06/04', '0', 13200, '1411-091-5')]が0の金額データ
[(3080, '1411-091-5', '2008', 'Oyster Perpetual  Certified Pre-Owned', '114234', '', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-091-5.html')]
[(3080, '1411-091-5', '2008', 'Oyster Perpetual  Certified Pre-Owned', '114234', '', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-091-5.html')]
呼び出し元→ID: 1411-095-9, Dates: ['2024/06/03', '2024/06/04']
[(6579, '2024/06/03', '0', 6300, '1411-095-9')]が2の金額データ
[(6951, '2024/06/04', '0', 8200, '1411-095-9')]が0の金額データ
[(3031, '1411-095-9', '2002', 'Yacht-Master  Certified Pre-Owned', '16622', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-095-9.html')]
[(3031, '1411-095-9', '2002', 'Yacht-Master  Certified Pre-Owned', '16622', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-095-9.html')]
呼び出し元→ID: 1411-096-0, Dates: ['2024/06/03', '2024/06/04']
[(6578, '2024/06/03', '0', 12700, '1411-096-0')]が2の金額データ
[(6950, '2024/06/04', '0', 14800, '1411-096-0')]が0の金額データ
[(3028, '1411-096-0', '2002', 'Yacht-Master  Certified Pre-Owned', '16622', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-096-0.html')]
[(3028, '1411-096-0', '2002', 'Yacht-Master  Certified Pre-Owned', '16622', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-096-0.html')]
呼び出し元→ID: 1411-103-2, Dates: ['2024/06/03', '2024/06/04']
[(6661, '2024/06/03', '0', 14400, '1411-103-2')]が2の金額データ
[(7026, '2024/06/04', '0', 7200, '1411-103-2')]が0の金額データ
[(3018, '1411-103-2', '', 'Sea-Dweller  Certified Pre-Owned', '126600', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1411-103-2.html')]
[(3018, '1411-103-2', '', 'Sea-Dweller  Certified Pre-Owned', '126600', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1411-103-2.html')]
呼び出し元→ID: 1411-106-5, Dates: ['2024/06/03', '2024/06/04']
[(6590, '2024/06/03', '0', 8200, '1411-106-5')]が2の金額データ
[(6962, '2024/06/04', '0', 10600, '1411-106-5')]が0の金額データ
[(3050, '1411-106-5', '', 'Sea-Dweller  Certified Pre-Owned', '116600', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1411-106-5.html')]
[(3050, '1411-106-5', '', 'Sea-Dweller  Certified Pre-Owned', '116600', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1411-106-5.html')]
呼び出し元→ID: 1411-107-6, Dates: ['2024/06/03', '2024/06/04']
[(6584, '2024/06/03', '0', 12200, '1411-107-6')]が2の金額データ
[(6956, '2024/06/04', '0', 10000, '1411-107-6')]が0の金額データ
[(3038, '1411-107-6', '2000', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-107-6.html')]
[(3038, '1411-107-6', '2000', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-107-6.html')]
呼び出し元→ID: 1411-108-7, Dates: ['2024/06/03', '2024/06/04']
[(6582, '2024/06/03', '0', 10700, '1411-108-7')]が2の金額データ
[(6954, '2024/06/04', '0', 12700, '1411-108-7')]が0の金額データ
[(3036, '1411-108-7', '1999', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-108-7.html')]
[(3036, '1411-108-7', '1999', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-108-7.html')]
呼び出し元→ID: 1411-109-8, Dates: ['2024/06/03', '2024/06/04']
[(6581, '2024/06/03', '0', 10000, '1411-109-8')]が2の金額データ
[(6953, '2024/06/04', '0', 12700, '1411-109-8')]が0の金額データ
[(3035, '1411-109-8', '1991', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-109-8.html')]
[(3035, '1411-109-8', '1991', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-109-8.html')]
呼び出し元→ID: 1411-110-1, Dates: ['2024/06/03', '2024/06/04']
[(6647, '2024/06/03', '0', 10000, '1411-110-1')]が2の金額データ
[(7013, '2024/06/04', '0', 10300, '1411-110-1')]が0の金額データ
[(3009, '1411-110-1', '1999', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-110-1.html')]
[(3009, '1411-110-1', '1999', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-110-1.html')]
呼び出し元→ID: 1411-111-2, Dates: ['2024/06/03', '2024/06/04']
[(6648, '2024/06/03', '0', 10500, '1411-111-2')]が2の金額データ
[(7014, '2024/06/04', '0', 23000, '1411-111-2')]が0の金額データ
[(3012, '1411-111-2', '2000', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-111-2.html')]
[(3012, '1411-111-2', '2000', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-111-2.html')]
呼び出し元→ID: 1411-113-4, Dates: ['2024/06/03', '2024/06/04']
[(6649, '2024/06/03', '0', 13200, '1411-113-4')]が2の金額データ
[(7015, '2024/06/04', '0', 7900, '1411-113-4')]が0の金額データ
[(3011, '1411-113-4', '1991', 'Submariner  Certified Pre-Owned', '14060', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-113-4.html')]
[(3011, '1411-113-4', '1991', 'Submariner  Certified Pre-Owned', '14060', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-113-4.html')]
呼び出し元→ID: 1411-116-7, Dates: ['2024/06/03', '2024/06/04']
[(6588, '2024/06/03', '0', 42000, '1411-116-7')]が2の金額データ
[(6960, '2024/06/04', '0', 12200, '1411-116-7')]が0の金額データ
[(3048, '1411-116-7', '', 'Datejust  Certified Pre-Owned', '116233', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-116-7.html')]
[(3048, '1411-116-7', '', 'Datejust  Certified Pre-Owned', '116233', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-116-7.html')]
呼び出し元→ID: 1411-117-8, Dates: ['2024/06/03', '2024/06/04']
[(6650, '2024/06/03', '0', 7200, '1411-117-8')]が2の金額データ
[(7016, '2024/06/04', '0', 7800, '1411-117-8')]が0の金額データ
[(3014, '1411-117-8', '2004', 'Datejust  Certified Pre-Owned', '116233', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-117-8.html')]
[(3014, '1411-117-8', '2004', 'Datejust  Certified Pre-Owned', '116233', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-117-8.html')]
呼び出し元→ID: 1411-118-9, Dates: ['2024/06/03', '2024/06/04']
[(6646, '2024/06/03', '0', 10000, '1411-118-9')]が2の金額データ
[(7012, '2024/06/04', '0', 19900, '1411-118-9')]が0の金額データ
[(3010, '1411-118-9', '2007', 'Turn-O-Graph  Certified Pre-Owned', '116264', '', 'Black\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1411-118-9.html')]
[(3010, '1411-118-9', '2007', 'Turn-O-Graph  Certified Pre-Owned', '116264', '', 'Black\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1411-118-9.html')]
呼び出し元→ID: 1411-121-4, Dates: ['2024/06/03', '2024/06/04']
[(6577, '2024/06/03', '0', 12700, '1411-121-4')]が2の金額データ
[(6949, '2024/06/04', '0', 8200, '1411-121-4')]が0の金額データ
[(3029, '1411-121-4', '1979', 'Date  Certified Pre-Owned', 'マッチしなかったので、手入力してください。', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/date/1411-121-4.html')]
[(3029, '1411-121-4', '1979', 'Date  Certified Pre-Owned', 'マッチしなかったので、手入力してください。', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/date/1411-121-4.html')]
呼び出し元→ID: 1411-122-5, Dates: ['2024/06/03', '2024/06/04']
[(6659, '2024/06/03', '0', 7200, '1411-122-5')]が2の金額データ
[(7264, '2024/06/04', '0', 7200, '1411-122-5')]が0の金額データ
[(3078, '1411-122-5', '2000', 'Oyster Perpetual  Certified Pre-Owned', '67514', '', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-122-5.html')]
[(3078, '1411-122-5', '2000', 'Oyster Perpetual  Certified Pre-Owned', '67514', '', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-122-5.html')]
呼び出し元→ID: 1411-123-6, Dates: ['2024/06/03', '2024/06/04']
[(6595, '2024/06/03', '0', 20000, '1411-123-6')]が2の金額データ
[(6966, '2024/06/04', '0', 8200, '1411-123-6')]が0の金額データ
[(3054, '1411-123-6', '1999', 'Explorer II  Certified Pre-Owned', '16570', '', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-123-6.html')]
[(3054, '1411-123-6', '1999', 'Explorer II  Certified Pre-Owned', '16570', '', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-123-6.html')]
呼び出し元→ID: 1411-124-7, Dates: ['2024/06/03', '2024/06/04']
[(6658, '2024/06/03', '0', 4800, '1411-124-7')]が2の金額データ
[(7024, '2024/06/04', '0', 10500, '1411-124-7')]が0の金額データ
[(3079, '1411-124-7', '2008', 'Datejust  Certified Pre-Owned', '178240', '', 'Silver\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-124-7.html')]
[(3079, '1411-124-7', '2008', 'Datejust  Certified Pre-Owned', '178240', '', 'Silver\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-124-7.html')]
呼び出し元→ID: 1411-127-0, Dates: ['2024/06/03', '2024/06/04']
[(6589, '2024/06/03', '0', 14800, '1411-127-0')]が2の金額データ
[(6961, '2024/06/04', '0', 37500, '1411-127-0')]が0の金額データ
[(3047, '1411-127-0', '', 'Sky-Dweller  Certified Pre-Owned', '326939', '', 'Silver\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1411-127-0.html')]
[(3047, '1411-127-0', '', 'Sky-Dweller  Certified Pre-Owned', '326939', '', 'Silver\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1411-127-0.html')]
呼び出し元→ID: 1411-129-2, Dates: ['2024/06/03', '2024/06/04']
[(6593, '2024/06/03', '0', 7200, '1411-129-2')]が2の金額データ
[(6964, '2024/06/04', '0', 42000, '1411-129-2')]が0の金額データ
[(3053, '1411-129-2', '1999', 'Explorer II  Certified Pre-Owned', '16570', '', 'White\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-129-2.html')]
[(3053, '1411-129-2', '1999', 'Explorer II  Certified Pre-Owned', '16570', '', 'White\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-129-2.html')]
呼び出し元→ID: 1411-131-6, Dates: ['2024/06/03', '2024/06/04']
[(6655, '2024/06/03', '0', 8000, '1411-131-6')]が2の金額データ
[(7021, '2024/06/04', '0', 9800, '1411-131-6')]が0の金額データ
[(3074, '1411-131-6', '1976', 'Datejust  Certified Pre-Owned', '116234', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-131-6.html')]
[(3074, '1411-131-6', '1976', 'Datejust  Certified Pre-Owned', '116234', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-131-6.html')]
呼び出し元→ID: 1411-132-7, Dates: ['2024/06/03', '2024/06/04']
[(6657, '2024/06/03', '0', 7700, '1411-132-7')]が2の金額データ
[(7023, '2024/06/04', '0', 10000, '1411-132-7')]が0の金額データ
[(3077, '1411-132-7', '', 'Yacht-Master  Certified Pre-Owned', '116621', '', 'Brown', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-132-7.html')]
[(3077, '1411-132-7', '', 'Yacht-Master  Certified Pre-Owned', '116621', '', 'Brown', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-132-7.html')]
呼び出し元→ID: 1411-134-9, Dates: ['2024/06/03', '2024/06/04']
[(6656, '2024/06/03', '0', 16000, '1411-134-9')]が2の金額データ
[(7022, '2024/06/04', '0', 10000, '1411-134-9')]が0の金額データ
[(3075, '1411-134-9', '', 'Explorer  Certified Pre-Owned', '114270', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1411-134-9.html')]
[(3075, '1411-134-9', '', 'Explorer  Certified Pre-Owned', '114270', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1411-134-9.html')]
呼び出し元→ID: 1411-135-0, Dates: ['2024/06/03', '2024/06/04']
[(6654, '2024/06/03', '0', 10300, '1411-135-0')]が2の金額データ
[(7020, '2024/06/04', '0', 7900, '1411-135-0')]が0の金額データ
[(3073, '1411-135-0', '', 'GMT-Master II  Certified Pre-Owned', '16710', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master-ii/1411-135-0.html')]
[(3073, '1411-135-0', '', 'GMT-Master II  Certified Pre-Owned', '16710', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master-ii/1411-135-0.html')]
呼び出し元→ID: 1411-136-1, Dates: ['2024/06/03', '2024/06/04']
[(6576, '2024/06/03', '0', 4900, '1411-136-1')]が2の金額データ
[(7257, '2024/06/04', '0', 4900, '1411-136-1')]が0の金額データ
[(3025, '1411-136-1', '1998', 'Yacht-Master  Certified Pre-Owned', '68623', '', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-136-1.html')]
[(3025, '1411-136-1', '1998', 'Yacht-Master  Certified Pre-Owned', '68623', '', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-136-1.html')]
呼び出し元→ID: 1411-138-3, Dates: ['2024/06/03', '2024/06/04']
[(6653, '2024/06/03', '0', 14600, '1411-138-3')]が2の金額データ
[(7019, '2024/06/04', '0', 13800, '1411-138-3')]が0の金額データ
[(3070, '1411-138-3', '1989', 'Datejust  Certified Pre-Owned', '116234', '', 'Silver\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-138-3.html')]
[(3070, '1411-138-3', '1989', 'Datejust  Certified Pre-Owned', '116234', '', 'Silver\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-138-3.html')]
呼び出し元→ID: 1411-140-7, Dates: ['2024/06/03', '2024/06/04']
[(6586, '2024/06/03', '0', 10600, '1411-140-7')]が2の金額データ
[(6958, '2024/06/04', '0', 10700, '1411-140-7')]が0の金額データ
[(3043, '1411-140-7', '2008', 'Day-Date  Certified Pre-Owned', '218239', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-140-7.html')]
[(3043, '1411-140-7', '2008', 'Day-Date  Certified Pre-Owned', '218239', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-140-7.html')]
呼び出し元→ID: 1411-141-8, Dates: ['2024/06/03', '2024/06/04']
[(6575, '2024/06/03', '0', 8200, '1411-141-8')]が2の金額データ
[(6948, '2024/06/04', '0', 14600, '1411-141-8')]が0の金額データ
[(3024, '1411-141-8', '', 'Datejust  Certified Pre-Owned', '126231', '', 'White\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-141-8.html')]
[(3024, '1411-141-8', '', 'Datejust  Certified Pre-Owned', '126231', '', 'White\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-141-8.html')]
呼び出し元→ID: 1411-143-0, Dates: ['2024/06/03', '2024/06/04']
[(6652, '2024/06/03', '0', 10700, '1411-143-0')]が2の金額データ
[(7018, '2024/06/04', '0', 7500, '1411-143-0')]が0の金額データ
[(3071, '1411-143-0', '2013', 'Datejust  Certified Pre-Owned', '69139', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-143-0.html')]
[(3071, '1411-143-0', '2013', 'Datejust  Certified Pre-Owned', '69139', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-143-0.html')]
呼び出し元→ID: 1411-145-2, Dates: ['2024/06/03', '2024/06/04']
[(6580, '2024/06/03', '0', 10000, '1411-145-2')]が2の金額データ
[(6952, '2024/06/04', '0', 4900, '1411-145-2')]が0の金額データ
[(3034, '1411-145-2', '1991', 'Oyster Perpetual  Certified Pre-Owned', '14233', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-145-2.html')]
[(3034, '1411-145-2', '1991', 'Oyster Perpetual  Certified Pre-Owned', '14233', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-145-2.html')]
呼び出し元→ID: 1411-146-3, Dates: ['2024/06/03', '2024/06/04']
[(6574, '2024/06/03', '0', 14800, '1411-146-3')]が2の金額データ
[(6947, '2024/06/04', '0', 21000, '1411-146-3')]が0の金額データ
[(3022, '1411-146-3', '2004', 'Turn-O-Graph  Certified Pre-Owned', '16264', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1411-146-3.html')]
[(3022, '1411-146-3', '2004', 'Turn-O-Graph  Certified Pre-Owned', '16264', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1411-146-3.html')]
呼び出し元→ID: 1411-147-4, Dates: ['2024/06/03', '2024/06/04']
[(6587, '2024/06/03', '0', 13300, '1411-147-4')]が2の金額データ
[(6959, '2024/06/04', '0', 10000, '1411-147-4')]が0の金額データ
[(3044, '1411-147-4', '', 'Datejust  Certified Pre-Owned', '116300', '', 'Silver\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-147-4.html')]
[(3044, '1411-147-4', '', 'Datejust  Certified Pre-Owned', '116300', '', 'Silver\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-147-4.html')]
呼び出し元→ID: 1411-150-9, Dates: ['2024/06/03', '2024/06/04']
[(6594, '2024/06/03', '0', 11000, '1411-150-9')]が2の金額データ
[(6965, '2024/06/04', '0', 14800, '1411-150-9')]が0の金額データ
[(3052, '1411-150-9', '2006', 'Oyster Perpetual  Certified Pre-Owned', '114210', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-150-9.html')]
[(3052, '1411-150-9', '2006', 'Oyster Perpetual  Certified Pre-Owned', '114210', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-150-9.html')]
呼び出し元→ID: 1411-151-0, Dates: ['2024/06/03', '2024/06/04']
[(6585, '2024/06/03', '0', 37500, '1411-151-0')]が2の金額データ
[(6957, '2024/06/04', '0', 10000, '1411-151-0')]が0の金額データ
[(3042, '1411-151-0', '', 'Datejust  Certified Pre-Owned', '116334', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-151-0.html')]
[(3042, '1411-151-0', '', 'Datejust  Certified Pre-Owned', '116334', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-151-0.html')]
呼び出し元→ID: 1411-153-2, Dates: ['2024/06/03', '2024/06/04']
[(6651, '2024/06/03', '0', 15500, '1411-153-2')]が2の金額データ
[(7017, '2024/06/04', '0', 20300, '1411-153-2')]が0の金額データ
[(3067, '1411-153-2', '1996', 'Oyster Perpetual  Certified Pre-Owned', '114200', '', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-153-2.html')]
[(3067, '1411-153-2', '1996', 'Oyster Perpetual  Certified Pre-Owned', '114200', '', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-153-2.html')]
呼び出し元→ID: 1411-555-6, Dates: ['2024/06/03', '2024/06/04']
[(6645, '2024/06/03', '0', 9800, '1411-555-6')]が2の金額データ
[(7263, '2024/06/04', '0', 9800, '1411-555-6')]が0の金額データ
[(1028909, '1411-555-6', '2007', 'Datejust  Certified Pre-Owned', '16234', '', 'White\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-555-6.html')]
[(1028909, '1411-555-6', '2007', 'Datejust  Certified Pre-Owned', '16234', '', 'White\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-555-6.html')]
呼び出し元→ID: 1411-556-7, Dates: ['2024/06/03', '2024/06/04']
[(6641, '2024/06/03', '0', 20300, '1411-556-7')]が2の金額データ
[(7009, '2024/06/04', '0', 14200, '1411-556-7')]が0の金額データ
[(1028905, '1411-556-7', '1981', 'Datejust  Certified Pre-Owned', '16234', '', 'Silver\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-556-7.html')]
[(1028905, '1411-556-7', '1981', 'Datejust  Certified Pre-Owned', '16234', '', 'Silver\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-556-7.html')]
呼び出し元→ID: 1411-558-9, Dates: ['2024/06/03', '2024/06/04']
[(6643, '2024/06/03', '0', 13800, '1411-558-9')]が2の金額データ
[(7011, '2024/06/04', '0', 10200, '1411-558-9')]が0の金額データ
[(1028907, '1411-558-9', '2012', 'Datejust  Certified Pre-Owned', '16013', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-558-9.html')]
[(1028907, '1411-558-9', '2012', 'Datejust  Certified Pre-Owned', '16013', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-558-9.html')]
呼び出し元→ID: 1411-560-3, Dates: ['2024/06/03', '2024/06/04']
[(6640, '2024/06/03', '0', 7800, '1411-560-3')]が2の金額データ
[(7008, '2024/06/04', '0', 10200, '1411-560-3')]が0の金額データ
